A
1050 Generated by WorldEditor 2.0.0r4

1     13 1 0 ZGSZ Shenzen Bao'an Intl
1302 city Shenzhen
111  22.63102285  113.80551866 20
111  22.63100214  113.80547409 20
111  22.63099949  113.80543592
111  22.63070195  113.80589328 20
111  22.63068690  113.80593402 20
111  22.63065591  113.80595128 20
111  22.63068039  113.80586549 20
111  22.63066541  113.80586086 20
111  22.63062194  113.80597019 20
111  22.63060192  113.80598134 20
111  22.63064702  113.80585517 20
111  22.63062269  113.80584764 20
111  22.63057280  113.80599755 20
111  22.63055419  113.80600791 20
111  22.63060192  113.80584121 20
111  22.63058377  113.80583559 20
111  22.63053459  113.80601882
111  22.63051624  113.80602094 20
111  22.63056347  113.80582931 20
111  22.63054564  113.80582379 20
111  22.63050531  113.80599935 20
111  22.63048900  113.80596430 20
111  22.63052812  113.80581837 20
111  22.63051032  113.80581286 20
111  22.63047418  113.80593244 20
111  22.63045915  113.80590013 20
111  22.63048670  113.80580555 20
111  22.63046505  113.80579885 20
111  22.63044202  113.80586332 20
111  22.63043000  113.80583749 20
111  22.63044202  113.80579173 20
111  22.63042651  113.80578693 20
111  22.63041846  113.80581268
111  22.62993171  113.80623863 20
111  22.62991659  113.80627420 20
111  22.62987508  113.80629762 20
111  22.62989029  113.80622649 20
111  22.62986095  113.80621788 20
111  22.62983747  113.80631885 20
111  22.62980006  113.80633997 20
111  22.62982641  113.80620776 20
111  22.62979781  113.80619937 20
111  22.62975268  113.80636671 20
111  22.62971397  113.80638856 20
111  22.62976467  113.80618965 20
111  22.62972984  113.80617944 20
111  22.62966363  113.80641697 20
111  22.62962652  113.80643792 20
111  22.62970131  113.80617107 20
111  22.62966787  113.80616127 20
111  22.62959024  113.80645839
111  22.62955378  113.80641677 20
111  22.62963231  113.80615084
111  22.62959818  113.80616580 20
111  22.62953148  113.80637123 20
111  22.62950920  113.80632574 20
111  22.62955587  113.80618920 20
111  22.62951349  113.80621265 20
111  22.62948802  113.80628249
111  22.62909219  113.80641924 20
111  22.62904652  113.80646521 20
111  22.62900275  113.80645887 20
111  22.62910491  113.80634492 20
111  22.62908976  113.80630393 20
111  22.62895369  113.80645177 20
111  22.62890614  113.80644489 20
111  22.62906809  113.80627465 20
111  22.62904116  113.80623823 20
111  22.62884850  113.80643655 20
111  22.62879628  113.80642900 20
111  22.62901858  113.80620770 20
111  22.62899705  113.80617861 20
111  22.62873460  113.80642008
111  22.62871737  113.80638745 20
111  22.62897434  113.80614790 20
111  22.62895120  113.80611661 20
111  22.62870733  113.80632179
111  22.62874485  113.80623693 20
111  22.62892532  113.80608162 20
111  22.62890042  113.80604796 20
111  22.62880157  113.80612426
111  22.62880840  113.80586000 20
111  22.62868720  113.80615991
111  22.62863627  113.80621159 20
111  22.62878181  113.80585917 20
111  22.62874080  113.80585788 20
111  22.62861447  113.80618716 20
111  22.62861161  113.80607962 20
111  22.62869771  113.80585653 20
111  22.62866861  113.80585562 20
111  22.62860887  113.80597642 20
111  22.62860663  113.80589200 20
111  22.62862192  113.80585416
111  22.62825036  113.80573806 20
111  22.62818810  113.80573114 20
111  22.62815216  113.80569478 20
111  22.62828764  113.80569309 20
111  22.62828836  113.80565168 20
111  22.62809319  113.80563511 20
111  22.62806596  113.80559865 20
111  22.62828572  113.80560839 20
111  22.62828297  113.80556325 20
111  22.62806680  113.80554526 20
111  22.62806755  113.80549840 20
111  22.62828007  113.80551582 20
111  22.62827733  113.80547090 20
111  22.62806816  113.80546003 20
111  22.62806877  113.80542102 20
111  22.62827468  113.80542740 20
111  22.62827238  113.80538981 20
111  22.62806936  113.80538427
111  22.62769502  113.80531987 20
111  22.62761614  113.80531802 20
111  22.62758204  113.80528212 20
111  22.62772310  113.80528739 20
111  22.62775449  113.80525109 20
111  22.62755691  113.80523302 20
111  22.62758638  113.80520023 20
111  22.62778028  113.80522126
111  22.62779857  113.80517395 20
111  22.62762296  113.80515952 20
111  22.62766555  113.80511213 20
111  22.62779589  113.80512773 20
111  22.62779358  113.80508806 20
111  22.62769367  113.80508084 20
111  22.62769482  113.80504234 20
111  22.62779132  113.80504907 20
111  22.62778940  113.80501590 20
111  22.62769591  113.80500606 20
111  22.62769737  113.80495731 20
111  22.62778661  113.80496796 20
111  22.62778397  113.80492239 20
111  22.62769877  113.80491047 20
111  22.62770014  113.80486458 20
111  22.62778118  113.80487435 20
111  22.62777942  113.80484409 20
111  22.62771665  113.80483727
111  22.62657043  113.80529582 20
111  22.62655789  113.80535189
111  22.62651674  113.80536172 20
111  22.62654379  113.80523739 20
111  22.62652420  113.80519441 20
111  22.62648615  113.80535017 20
111  22.62644995  113.80533651 20
111  22.62648857  113.80516271 20
111  22.62644960  113.80515161 20
111  22.62641329  113.80532267 20
111  22.62637120  113.80530677 20
111  22.62641080  113.80514056 20
111  22.62636886  113.80512862 20
111  22.62632451  113.80528915 20
111  22.62628142  113.80527288 20
111  22.62632959  113.80511743 20
111  22.62629186  113.80510668 20
111  22.62624626  113.80525960
111  22.62602787  113.80560814 20
111  22.62601278  113.80564891
111  22.62599027  113.80564715 20
111  22.62601210  113.80558186 20
111  22.62599617  113.80555534 20
111  22.62596595  113.80563927
111  22.62594356  113.80562539 20
111  22.62598021  113.80552876 20
111  22.62595976  113.80551932 20
111  22.62592356  113.80561112 20
111  22.62590094  113.80559497 20
111  22.62593510  113.80550792 20
111  22.62591311  113.80549777 20
111  22.62587999  113.80558001 20
111  22.62585527  113.80556237 20
111  22.62588764  113.80548601 20
111  22.62586481  113.80547546 20
111  22.62583306  113.80554651 20
111  22.62581408  113.80553296 20
111  22.62584273  113.80546526 20
111  22.62581962  113.80545459 20
111  22.62579393  113.80551858
111  22.62577229  113.80550092 20
111  22.62579562  113.80544351 20
111  22.62577424  113.80543363 20
111  22.62575323  113.80548224
111  22.62573466  113.80546234 20
111  22.62575186  113.80542329 20
111  22.62573343  113.80541478 20
111  22.62571984  113.80544515
111  22.62570488  113.80542631 20
111  22.62571403  113.80540582 20
111  22.62569858  113.80539868 20
115  22.62569270  113.80540965
120 Linear Feature 2
111  22.62872069  113.81144825 20
111  22.62874005  113.81143120 20
111  22.62876047  113.81143134 20
111  22.62872385  113.81147615 20
111  22.62872719  113.81150561 20
111  22.62878632  113.81143152
111  22.62881095  113.81143821 20
111  22.62873023  113.81153251 20
111  22.62873332  113.81155981 20
111  22.62881743  113.81145321 20
111  22.62882741  113.81147628 20
111  22.62873671  113.81158972 20
111  22.62874014  113.81162001 20
111  22.62883504  113.81149394 20
111  22.62884695  113.81152148 20
111  22.62874311  113.81164619 20
111  22.62874654  113.81167655 20
111  22.62885275  113.81153490 20
111  22.62886400  113.81156091 20
111  22.62874956  113.81170317
111  22.62917802  113.81131372 20
111  22.62919787  113.81126091 20
111  22.62922380  113.81124705 20
111  22.62918150  113.81137231
111  22.62918782  113.81142277 20
111  22.62924782  113.81123422 20
111  22.62927289  113.81122082 20
111  22.62920709  113.81143658 20
111  22.62922103  113.81144657 20
111  22.62929527  113.81120887
111  22.62925061  113.81105996 20
111  22.62926118  113.81103436 20
111  22.62927721  113.81102744 20
111  22.62925941  113.81108387 20
111  22.62926952  113.81111137 20
111  22.62930287  113.81101635 20
111  22.62931998  113.81100897 20
111  22.62927717  113.81113216 20
111  22.62928574  113.81115545 20
111  22.62933218  113.81103671 20
111  22.62934300  113.81106589 20
111  22.62929307  113.81117539 20
111  22.62930155  113.81119845 20
111  22.62935021  113.81108534 20
111  22.62935627  113.81110167 20
111  22.62923393  113.81145581 20
111  22.62924906  113.81146666 20
111  22.62936706  113.81113077 20
111  22.62938042  113.81116680 20
111  22.62926373  113.81147717 20
111  22.62927847  113.81148773 20
111  22.62939170  113.81119722 20
111  22.62940107  113.81122251 20
111  22.62929361  113.81149858 20
111  22.62930865  113.81150936 20
111  22.62938123  113.81133043
111  22.62953788  113.81095956 20
111  22.62955340  113.81090983 20
111  22.62957987  113.81089498 20
111  22.62954797  113.81098596 20
111  22.62955765  113.81101130 20
111  22.62960791  113.81087924
111  22.62963236  113.81087349 20
111  22.62957076  113.81104563 20
111  22.62958176  113.81107441 20
111  22.62964258  113.81089756 20
111  22.62965308  113.81092227 20
111  22.62959586  113.81109383 20
111  22.62961599  113.81110236 20
111  22.62966962  113.81096123 20
111  22.62968021  113.81098617 20
111  22.62963597  113.81111083 20
111  22.62965127  113.81111731 20
111  22.62969713  113.81099262
111  22.62971727  113.81099499 20
111  22.62966931  113.81112495 20
111  22.62968107  113.81112993 20
111  22.62972850  113.81102090 20
111  22.62974096  113.81104965 20
111  22.62970427  113.81113976 20
111  22.62972500  113.81114855 20
111  22.62975215  113.81107550 20
111  22.62976475  113.81110456 20
111  22.62974755  113.81115810 20
111  22.62975920  113.81116303 20
111  22.62977581  113.81113008
111  22.63001680  113.81003534 20
111  22.62999421  113.81001031 20
111  22.62999082  113.80998463 20
111  22.63003285  113.81003252 20
111  22.63006137  113.81002751 20
111  22.62998672  113.80995359
111  22.62999685  113.80992779 20
111  22.63008823  113.81002278 20
111  22.63010767  113.81001937 20
111  22.63002615  113.80992507 20
111  22.63004481  113.80992333 20
111  22.63013483  113.81001459 20
111  22.63016198  113.81000982 20
111  22.63006244  113.80991357 20
111  22.63008192  113.80990277 20
111  22.63018373  113.81000599 20
111  22.63019393  113.80999089 20
111  22.63010234  113.80989146 20
111  22.63011964  113.80988187 20
111  22.63020755  113.80997072 20
111  22.63021694  113.80995680 20
111  22.63013576  113.80987294 20
111  22.63015259  113.80986362 20
111  22.63023065  113.80993650 20
111  22.63024156  113.80992033 20
111  22.63016952  113.80985423 20
111  22.63018682  113.80984465 20
111  22.63025327  113.80990298 20
111  22.63026455  113.80988627 20
111  22.63020698  113.80983347 20
111  22.63022267  113.80982478 20
111  22.63027569  113.80986977
111  22.63028401  113.80984693 20
111  22.63024479  113.80981253
111  22.62998883  113.80962743 20
111  22.62994544  113.80959477 20
111  22.62994232  113.80956863 20
111  22.63001735  113.80962326 20
111  22.63004332  113.80961945 20
111  22.62994408  113.80954139 20
111  22.62997240  113.80953882 20
111  22.63007345  113.80961504 20
111  22.63010169  113.80961090 20
111  22.62999674  113.80953660 20
111  22.63001071  113.80952580 20
111  22.63011503  113.80959795 20
111  22.63013007  113.80957954 20
111  22.63003220  113.80950918 20
111  22.63004746  113.80949737 20
111  22.63014644  113.80955952 20
111  22.63016281  113.80953947 20
111  22.63007199  113.80947840 20
111  22.63009064  113.80946398 20
111  22.63017860  113.80952016 20
111  22.63019604  113.80949882 20
111  22.63011580  113.80944452 20
111  22.63013713  113.80942802 20
111  22.63021057  113.80947166 20
111  22.63018280  113.80942670 20
111  22.63015838  113.80941158
111  22.62992408  113.80922472 20
111  22.62989934  113.80919439 20
111  22.62989772  113.80917227 20
111  22.62994890  113.80922137 20
111  22.62997638  113.80921766 20
111  22.62989515  113.80913717 20
111  22.62989302  113.80910811 20
111  22.63000031  113.80921443 20
111  22.63003621  113.80920958 20
111  22.62992397  113.80910506 20
111  22.62994443  113.80910304 20
111  22.63005401  113.80920718 20
111  22.63008371  113.80920317 20
111  22.62996428  113.80909164 20
111  22.62997734  113.80908413 20
111  22.63009468  113.80919430 20
111  22.63010534  113.80917820 20
111  22.62999421  113.80907444 20
111  22.63001408  113.80906302 20
111  22.63011713  113.80916040 20
111  22.63013051  113.80914020 20
111  22.63003142  113.80905305 20
111  22.63005320  113.80904054 20
111  22.63014455  113.80911900 20
111  22.63015821  113.80909837 20
111  22.63007390  113.80902865 20
111  22.63009642  113.80901570 20
111  22.63017074  113.80907946
111  22.62976401  113.80883039 20
111  22.62973844  113.80879852
111  22.62974549  113.80877938 20
111  22.62978514  113.80882784 20
111  22.62980691  113.80882521 20
111  22.62975423  113.80876186
111  22.62976547  113.80874509 20
111  22.62983125  113.80882226 20
111  22.62985567  113.80881931 20
111  22.62977999  113.80872938
111  22.62979472  113.80871806 20
111  22.62987653  113.80881679 20
111  22.62990105  113.80881382 20
111  22.62981366  113.80870826
111  22.62983520  113.80870194 20
111  22.62993032  113.80881029 20
111  22.62995378  113.80880745 20
111  22.62985910  113.80869851 20
111  22.62988066  113.80869566 20
111  22.62997803  113.80880452 20
111  22.62999756  113.80880215 20
111  22.62990831  113.80869201 20
111  22.62993289  113.80868876 20
111  22.63003099  113.80879811
111  22.63004997  113.80878844 20
111  22.62995567  113.80868575 20
111  22.62998277  113.80868217 20
111  22.63006218  113.80876920 20
111  22.63007584  113.80874768 20
111  22.63001248  113.80867825 20
111  22.63003470  113.80867531 20
111  22.63008693  113.80873020 20
111  22.63009916  113.80871092 20
111  22.63006384  113.80867146 20
111  22.63009463  113.80866739 20
111  22.63011397  113.80868758
111  22.63004217  113.80843853 20
111  22.62999078  113.80829050 20
111  22.62997203  113.80830124 20
111  22.63006212  113.80855640 20
111  22.63004027  113.80855970 20
111  22.62995460  113.80831122 20
111  22.62993614  113.80832179 20
111  22.63001698  113.80856322 20
111  22.62999731  113.80856619 20
111  22.62991672  113.80833292 20
111  22.62990362  113.80834042 20
111  22.62997814  113.80856909 20
111  22.62995931  113.80857193 20
111  22.62988823  113.80834923
111  22.62987557  113.80838051 20
111  22.62993930  113.80857496 20
111  22.62992232  113.80857752 20
111  22.62985777  113.80838228 20
111  22.62983434  113.80838461 20
111  22.62990366  113.80858034 20
111  22.62988281  113.80858349 20
111  22.62981751  113.80838629 20
111  22.62979647  113.80838838 20
111  22.62986516  113.80858616 20
111  22.62984464  113.80858915 20
111  22.62977937  113.80839008 20
111  22.62975848  113.80839216 20
111  22.62982093  113.80858749
111  22.62979680  113.80858158 20
111  22.62973554  113.80839444 20
111  22.62971509  113.80839647 20
111  22.62977729  113.80857424
111  22.62974974  113.80855931 20
111  22.62969707  113.80839826
111  22.63012745  113.80790518 20
111  22.63010915  113.80786016 20
111  22.63012100  113.80783075 20
111  22.63015441  113.80789530 20
111  22.63017726  113.80788693 20
111  22.63013497  113.80779609 20
111  22.63014428  113.80777299 20
111  22.63020350  113.80787732 20
111  22.63023442  113.80786599 20
111  22.63015740  113.80774044 20
111  22.63016554  113.80772024 20
111  22.63025996  113.80785664 20
111  22.63028367  113.80784795 20
111  22.63018467  113.80769877 20
111  22.63021156  113.80768563 20
111  22.63031657  113.80783590 20
111  22.63033689  113.80782845 20
111  22.63023556  113.80767391 20
111  22.63025955  113.80766219 20
111  22.63036333  113.80781877 20
111  22.63038723  113.80781001 20
111  22.63028066  113.80765188 20
111  22.63030638  113.80763931 20
111  22.63041331  113.80780046 20
111  22.63044297  113.80778959 20
111  22.63033327  113.80762617 20
111  22.63035672  113.80761472 20
111  22.63047316  113.80777853 20
111  22.63050463  113.80776700 20
111  22.63038239  113.80760218 20
111  22.63041015  113.80758861 20
111  22.63050178  113.80771701
111  22.63080593  113.80733293 20
111  22.63081842  113.80730027 20
111  22.63084141  113.80728881 20
111  22.63082514  113.80735797 20
111  22.63084767  113.80736499 20
111  22.63086740  113.80727585 20
111  22.63089020  113.80726448 20
111  22.63086954  113.80737181 20
111  22.63088598  113.80737693 20
111  22.63091506  113.80725209 20
111  22.63094435  113.80723749 20
111  22.63090414  113.80738260 20
111  22.63091877  113.80738716 20
111  22.63096477  113.80722731 20
111  22.63098127  113.80721908 20
111  22.63093655  113.80739270 20
111  22.63095480  113.80739839 20
111  22.63100006  113.80724386 20
111  22.63101372  113.80727200 20
111  22.63097791  113.80740559 20
111  22.63099122  113.80740974 20
111  22.63103017  113.80730591 20
111  22.63104142  113.80732910 20
111  22.63101517  113.80741721 20
111  22.63103371  113.80742299 20
111  22.63105327  113.80735352 20
111  22.63106691  113.80738163 20
111  22.63105387  113.80742927 20
111  22.63107412  113.80743558 20
111  22.63108270  113.80741418
111  22.63107137  113.80718296 20
111  22.63108612  113.80714514 20
111  22.63111336  113.80712935 20
111  22.63108671  113.80721431 20
111  22.63109661  113.80723453 20
111  22.63113257  113.80711822 20
111  22.63115737  113.80710384 20
111  22.63111123  113.80726440 20
111  22.63112137  113.80728512 20
111  22.63117515  113.80710742 20
111  22.63118773  113.80713510 20
111  22.63112997  113.80730268 20
111  22.63114150  113.80732624 20
111  22.63119946  113.80716090 20
111  22.63121286  113.80719039 20
111  22.63115335  113.80735046 20
111  22.63116692  113.80737817 20
111  22.63122638  113.80722012 20
111  22.63124227  113.80725508 20
111  22.63118243  113.80740986 20
111  22.63119433  113.80743417 20
111  22.63122047  113.80739209 20
111  22.63123500  113.80742189 20
111  22.63121004  113.80746627 20
111  22.63122423  113.80749527 20
111  22.63124680  113.80744610 20
111  22.63126067  113.80747456 20
111  22.63123837  113.80752415 20
111  22.63125218  113.80755237 20
111  22.63126987  113.80749342 20
111  22.63128614  113.80752681 20
111  22.63126677  113.80758217 20
111  22.63127681  113.80760269 20
111  22.63129873  113.80755263 20
111  22.63131175  113.80757936 20
111  22.63129307  113.80763590 20
111  22.63130678  113.80766391 20
111  22.63132407  113.80760461 20
111  22.63134285  113.80764314 20
111  22.63132378  113.80769864
111  22.63133965  113.80772494 20
111  22.63135614  113.80767040 20
111  22.63137253  113.80770403 20
111  22.63136080  113.80774649
111  22.63138226  113.80775957 20
111  22.63139161  113.80774319
111  22.63152125  113.80691875 20
111  22.63152885  113.80688923 20
111  22.63154415  113.80688101 20
111  22.63154638  113.80695241 20
111  22.63156085  113.80695622 20
111  22.63156523  113.80686969 20
111  22.63158601  113.80685854 20
111  22.63158126  113.80696161 20
111  22.63160243  113.80696719 20
111  22.63161082  113.80684521 20
111  22.63163190  113.80683389 20
111  22.63162505  113.80697315 20
111  22.63164488  113.80697838 20
111  22.63165609  113.80682090 20
111  22.63168211  113.80680693 20
111  22.63167405  113.80698607 20
111  22.63169121  113.80699059 20
111  22.63170489  113.80679470 20
111  22.63173141  113.80678046 20
111  22.63171361  113.80699650 20
111  22.63174516  113.80700481 20
111  22.63175134  113.80676975 20
111  22.63178107  113.80675379 20
111  22.63177181  113.80701184 20
111  22.63178811  113.80701614 20
111  22.63181282  113.80673674 20
111  22.63183851  113.80672295 20
111  22.63181872  113.80701249 20
111  22.63184651  113.80698009 20
111  22.63186360  113.80673643 20
111  22.63188377  113.80677773 20
111  22.63188090  113.80694000 20
111  22.63191035  113.80690565 20
111  22.63191405  113.80683977
111  22.63225656  113.80637755 20
111  22.63228438  113.80634997
111  22.63231354  113.80635320 20
111  22.63225734  113.80640629 20
111  22.63225814  113.80643608 20
111  22.63233194  113.80635922
111  22.63235126  113.80637044 20
111  22.63225888  113.80646365 20
111  22.63225969  113.80649349 20
111  22.63236620  113.80638445
111  22.63237695  113.80639961 20
111  22.63226059  113.80652707 20
111  22.63226134  113.80655471 20
111  22.63238550  113.80641756
111  22.63239301  113.80644384 20
111  22.63226192  113.80657641 20
111  22.63226295  113.80661437 20
111  22.63239648  113.80646915
111  22.63239773  113.80649884 20
111  22.63226348  113.80663436 20
111  22.63226443  113.80666952 20
111  22.63239884  113.80653329 20
111  22.63239947  113.80655294 20
111  22.63226492  113.80668749 20
111  22.63227036  113.80672368 20
111  22.63240036  113.80658058 20
111  22.63240133  113.80661098 20
111  22.63228586  113.80674009 20
111  22.63229795  113.80675289 20
111  22.63240218  113.80663755 20
111  22.63240312  113.80666680 20
111  22.63231441  113.80677031 20
111  22.63232629  113.80678287 20
111  22.63240402  113.80669492 20
111  22.63240500  113.80672527 20
111  22.63234024  113.80679764 20
111  22.63235487  113.80681313 20
111  22.63240599  113.80675615 20
111  22.63240689  113.80678427 20
111  22.63236783  113.80682685 20
111  22.63238018  113.80683992 20
111  22.63240774  113.80681083 20
111  22.63240856  113.80683634 20
111  22.63239384  113.80685438
111  22.63262690  113.80600762 20
111  22.63263515  113.80600369
111  22.63264674  113.80601155 20
111  22.63263332  113.80602352 20
111  22.63263946  113.80603875 20
111  22.63265701  113.80601794
111  22.63267787  113.80602967 20
111  22.63264714  113.80605780
111  22.63277986  113.80608970 20
111  22.63280113  113.80605708 20
111  22.63283039  113.80604182 20
111  22.63279574  113.80609665
111  22.63280735  113.80610228 20
111  22.63285815  113.80603444 20
111  22.63286476  113.80604919 20
111  22.63281766  113.80610761
111  22.63282888  113.80611371 20
111  22.63287177  113.80606482 20
111  22.63287772  113.80607807 20
111  22.63283928  113.80611960
111  22.63285133  113.80612666 20
111  22.63288241  113.80608854 20
111  22.63289133  113.80610842 20
111  22.63286331  113.80613401
111  22.63287398  113.80614074 20
111  22.63289505  113.80611671 20
111  22.63290181  113.80613180 20
111  22.63288819  113.80615002
111  22.63289922  113.80615743 20
111  22.63290742  113.80614430
111  22.63295480  113.80690483 20
111  22.63302266  113.80689883 20
111  22.63302925  113.80691486 20
111  22.63290246  113.80693492
111  22.63288284  113.80696453 20
111  22.63303677  113.80693316 20
111  22.63304501  113.80695321 20
111  22.63288666  113.80698280 20
111  22.63289128  113.80700491 20
111  22.63305204  113.80697030 20
111  22.63306121  113.80699261 20
111  22.63289450  113.80702030 20
111  22.63289884  113.80704106 20
111  22.63306832  113.80700991 20
111  22.63307675  113.80703041 20
111  22.63290261  113.80705910 20
111  22.63290784  113.80708416 20
111  22.63308528  113.80705116 20
111  22.63309484  113.80707443 20
111  22.63291158  113.80710205 20
111  22.63291590  113.80712269 20
111  22.63306462  113.80710471 20
111  22.63301892  113.80713029 20
111  22.63291988  113.80714176 20
111  22.63292363  113.80715968 20
111  22.63297062  113.80715732
111  22.63323074  113.80741355 20
111  22.63327333  113.80742826 20
111  22.63328626  113.80745592 20
111  22.63320306  113.80742772 20
111  22.63317755  113.80744078 20
111  22.63329650  113.80747785 20
111  22.63326648  113.80749397 20
111  22.63314896  113.80745541 20
111  22.63312508  113.80746763 20
111  22.63324925  113.80750322 20
111  22.63322501  113.80751624 20
111  22.63312100  113.80748606 20
111  22.63311812  113.80750169 20
111  22.63319814  113.80753067 20
111  22.63316708  113.80754735 20
111  22.63311356  113.80752639 20
111  22.63310906  113.80755077 20
111  22.63314145  113.80756112
111  22.63342351  113.80780035 20
111  22.63345079  113.80781065 20
111  22.63345930  113.80783193 20
111  22.63339863  113.80781464 20
111  22.63337874  113.80782607 20
111  22.63346769  113.80785293
111  22.63346019  113.80787967 20
111  22.63335448  113.80784002 20
111  22.63333062  113.80785373 20
111  22.63344019  113.80789051 20
111  22.63340878  113.80790752 20
111  22.63330566  113.80786808
111  22.63329951  113.80788590 20
111  22.63338897  113.80791825 20
111  22.63336637  113.80793049 20
111  22.63329496  113.80790524 20
111  22.63328923  113.80792956 20
111  22.63333996  113.80794480 20
111  22.63330335  113.80796463 20
111  22.63328335  113.80795454
111  22.63351444  113.80824353 20
111  22.63347670  113.80830905 20
111  22.63346317  113.80835693 20
111  22.63353135  113.80823406 20
111  22.63355019  113.80822352 20
111  22.63344951  113.80844054 20
111  22.63346980  113.80844795 20
111  22.63357370  113.80821035
111  22.63358322  113.80821840 20
111  22.63354252  113.80831528
111  22.63352451  113.80837237 20
111  22.63348513  113.80845355 20
111  22.63350908  113.80846229 20
111  22.63352570  113.80841610
111  22.63357495  113.80829732 20
111  22.63359678  113.80824734
111  22.63352254  113.80889119 20
111  22.63343020  113.80902102 20
111  22.63342205  113.80900379 20
111  22.63348830  113.80890909 20
111  22.63345774  113.80892505 20
111  22.63341287  113.80898436 20
111  22.63340605  113.80896996 20
111  22.63342314  113.80894313
111  22.63366199  113.80867657 20
111  22.63367080  113.80864463 20
111  22.63369285  113.80863260 20
111  22.63367805  113.80871040
111  22.63369776  113.80872039 20
111  22.63371873  113.80861847 20
111  22.63374893  113.80860199 20
111  22.63372062  113.80871868 20
111  22.63373807  113.80871737 20
111  22.63376500  113.80859322 20
111  22.63378657  113.80858145 20
111  22.63375203  113.80871632 20
111  22.63378035  113.80871420 20
111  22.63381484  113.80856602 20
111  22.63384722  113.80854835 20
111  22.63379928  113.80871278 20
111  22.63382206  113.80871107 20
111  22.63386782  113.80853711 20
111  22.63389948  113.80851983 20
111  22.63383990  113.80870973 20
111  22.63386109  113.80870814 20
111  22.63393063  113.80850283 20
111  22.63395556  113.80848923 20
111  22.63388012  113.80870671 20
111  22.63390302  113.80870499 20
111  22.63397953  113.80847614 20
111  22.63400350  113.80846306 20
111  22.63392525  113.80870333 20
111  22.63395110  113.80870139 20
111  22.63403083  113.80844815
111  22.63405136  113.80845197 20
111  22.63397389  113.80869518 20
111  22.63400528  113.80865512 20
111  22.63406379  113.80848063 20
111  22.63407363  113.80850330 20
111  22.63403511  113.80861705 20
111  22.63406531  113.80857851 20
111  22.63408434  113.80852802
111  22.63440965  113.80894803 20
111  22.63442708  113.80894732 20
111  22.63443691  113.80896781 20
111  22.63440532  113.80896694
111  22.63439144  113.80898728 20
111  22.63444746  113.80898980 20
111  22.63445339  113.80900216 20
111  22.63434002  113.80901469 20
111  22.63428452  113.80904428 20
111  22.63446482  113.80902600 20
111  22.63447282  113.80904268 20
111  22.63423570  113.80907030
111  22.63422751  113.80909464 20
111  22.63448460  113.80906723 20
111  22.63449274  113.80908420 20
111  22.63423005  113.80911605 20
111  22.63423313  113.80914205 20
111  22.63449885  113.80909693
111  22.63450761  113.80911621 20
111  22.63423581  113.80916472
111  22.63423709  113.80918412 20
111  22.63451386  113.80913245
111  22.63452107  113.80915907 20
111  22.63423682  113.80920298
111  22.63423523  113.80921617 20
111  22.63452519  113.80918499
111  22.63452536  113.80921360 20
111  22.63423160  113.80922776 20
111  22.63422507  113.80923669 20
111  22.63452125  113.80924022
111  22.63451299  113.80926476 20
111  22.63421139  113.80925542 20
111  22.63419141  113.80928275 20
111  22.63450143  113.80928651
111  22.63447084  113.80931858 20
111  22.63417471  113.80930559 20
111  22.63416167  113.80932344 20
111  22.63442925  113.80934084 20
111  22.63437468  113.80937006 20
111  22.63414274  113.80934934 20
111  22.63412711  113.80937072 20
111  22.63433683  113.80939031 20
111  22.63427851  113.80942152 20
111  22.63411214  113.80939120 20
111  22.63409492  113.80941476 20
111  22.63424588  113.80943899 20
111  22.63420056  113.80946325 20
111  22.63408149  113.80943313 20
111  22.63406414  113.80945687 20
111  22.63417486  113.80947700 20
111  22.63412632  113.80950298 20
111  22.63405183  113.80947371 20
111  22.63403376  113.80949843 20
111  22.63410845  113.80951255 20
111  22.63407698  113.80952940 20
111  22.63401847  113.80951935 20
111  22.63400282  113.80954076 20
111  22.63403887  113.80954979
111  22.63476522  113.80834101 20
111  22.63466361  113.80822022 20
111  22.63466934  113.80818910 20
111  22.63480671  113.80835353 20
111  22.63485858  113.80836919 20
111  22.63467416  113.80816296 20
111  22.63467953  113.80813378 20
111  22.63491260  113.80838550 20
111  22.63495624  113.80839867 20
111  22.63468598  113.80809878 20
111  22.63469231  113.80806442 20
111  22.63498992  113.80840884 20
111  22.63502158  113.80841840 20
111  22.63469638  113.80804238 20
111  22.63470306  113.80800607 20
111  22.63506634  113.80843191
111  22.63509365  113.80845226 20
111  22.63541839  113.80879858 20
111  22.63540098  113.80880813 20
111  22.63511389  113.80849689 20
111  22.63513209  113.80853704 20
111  22.63538941  113.80881447 20
111  22.63536789  113.80882626 20
111  22.63515398  113.80858530 20
111  22.63517567  113.80863313 20
111  22.63535587  113.80883285 20
111  22.63533231  113.80884577 20
111  22.63520450  113.80869671 20
111  22.63523108  113.80875534 20
111  22.63531741  113.80885393 20
111  22.63530043  113.80886324 20
111  22.63525564  113.80880949
111  22.63543286  113.80879065 20
111  22.63470720  113.80798365
111  22.63472377  113.80796457 20
111  22.63545065  113.80878090 20
111  22.63547410  113.80876804 20
111  22.63504281  113.80828219
111  22.63495989  113.80819554 20
111  22.63475714  113.80797053
111  22.63508850  113.80828878 20
111  22.63550238  113.80875254 20
111  22.63552996  113.80873742 20
111  22.63512020  113.80829335 20
111  22.63514652  113.80829714 20
111  22.63554927  113.80872684
111  22.63556994  113.80871249 20
111  22.63518479  113.80830266 20
111  22.63522328  113.80830820 20
